sys_time,eeg_time,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
1747509470.497898,2942.4097767,17853.501953125,-302926.3125,6590.009765625,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.5016272,2942.4134432,407.6064453125,-302843.71875,1599.3121337890625,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.5019686,2942.4134494,45.1505241394043,-302809.1875,3379.04736328125,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.5022333,2942.413463,17503.47265625,-302801.96875,9409.2802734375,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.5332818,2942.4463969,26174.69921875,-302919.0,11519.9111328125,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.5334775,2942.4464257,17791.453125,-302931.59375,6631.8525390625,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.5337327,2942.4464387,327.22955322265625,-302845.15625,1632.7503662109375,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.533864,2942.4464506,-57.846317291259766,-302812.875,3378.06396484375,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.534152,2942.4464626,17407.44921875,-302809.125,9399.4453125,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.537507,2942.4503953,26172.642578125,-302930.0,11538.865234375,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.5377524,2942.4504323,17876.2109375,-302943.40625,6669.4033203125,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.5380144,2942.4504364,390.35089111328125,-302857.3125,1638.7406005859375,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.5381284,2942.4504394,-139.9219207763672,-302827.625,3345.162353515625,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.5674326,2942.4795922,17287.82421875,-302816.1875,9363.861328125,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.596462,2942.5083886,26150.916015625,-302933.21875,11537.970703125,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.5966654,2942.5084379,17913.404296875,-302947.15625,6695.3310546875,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.5967624,2942.5084624,445.783203125,-302859.625,1665.9202880859375,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.596842,2942.5084853,-24.944547653198242,-302829.0625,3327.10205078125,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.5969841,2942.508523,17391.53515625,-302822.53125,9323.7177734375,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.597078,2942.5085359,26242.37890625,-302944.75,11526.52734375,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.6007032,2942.5124972,18142.822265625,-302957.78125,6707.580078125,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.6010125,2942.512524,628.5310668945312,-302870.34375,1652.062255859375,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.6012833,2942.5125392,-173.53895568847656,-302839.0625,3312.260498046875,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.6013794,2942.5125429,17202.708984375,-302825.65625,9333.10546875,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.603581,2942.516422,26186.5,-302943.65625,11566.9384765625,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.6040392,2942.5164351,18128.0703125,-302959.03125,6762.83349609375,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.6044297,2942.516448,617.8916625976562,-302872.15625,1682.1923828125,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.6045258,2942.5164568,-227.71958923339844,-302845.15625,3293.574462890625,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.6103637,2942.5223932,17125.37109375,-302832.09375,9311.7373046875,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.640512,2942.5524501,26177.560546875,-302954.5,11582.6748046875,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.6407592,2942.5524707,18165.888671875,-302972.1875,6803.6923828125,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.6408634,2942.5524842,621.19970703125,-302885.28125,1700.7890625,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.640964,2942.5524994,-336.52789306640625,-302858.09375,3275.51416015625,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.6411457,2942.5525169,17003.330078125,-302839.875,9287.6865234375,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.6414297,2942.5525234,26159.58984375,-302959.21875,11585.4462890625,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.6415334,2942.5525263,18218.013671875,-302975.6875,6824.25634765625,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.6453347,2942.5584102,659.0188598632812,-302886.625,1704.722900390625,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.6456673,2942.5584169,-378.90679931640625,-302858.375,3254.682373046875,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.645781,2942.55842,16928.853515625,-302843.53125,9268.1064453125,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.6493492,2942.562463,26159.857421875,-302967.09375,11603.5068359375,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.6495054,2942.5624717,18292.490234375,-302984.96875,6870.83740234375,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.679461,2942.591445,760.4063720703125,-302893.6875,1735.4788818359375,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.6796787,2942.5914531,-245.332763671875,-302869.0,3233.314208984375,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.6797895,2942.5914566,17043.7421875,-302851.9375,9231.8076171875,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.6800401,2942.59146,26249.0859375,-302974.96875,11589.916015625,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.6843328,2942.5974196,18514.21875,-302997.5,6874.77099609375,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.6844456,2942.5974452,947.7139892578125,-302905.40625,1720.1903076171875,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.684584,2942.5974605,-394.82122802734375,-302881.96875,3208.6376953125,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.684672,2942.5974766,16840.7890625,-302863.5625,9215.2666015625,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.685034,2942.5974826,26186.58984375,-302983.1875,11604.490234375,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.6903658,2942.6033923,18478.09765625,-303003.9375,6910.35498046875,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.7204666,2942.6324374,889.5100708007812,-302911.46875,1735.9259033203125,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.7234733,2942.6364091,-489.0561828613281,-302887.78125,3190.845703125,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.723685,2942.6364347,16731.265625,-302865.625,9191.0380859375,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.7237904,2942.6364438,26167.009765625,-302995.0,11608.423828125,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.7238665,2942.6364475,18500.271484375,-303018.78125,6935.2998046875,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.7241702,2942.6364612,875.2049560546875,-302924.1875,1743.3468017578125,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.7286038,2942.6410537,-605.6428833007812,-302899.78125,3166.437744140625,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.7288966,2942.6410723,16606.36328125,-302875.8125,9160.818359375,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.7290332,2942.6410759,26143.2265625,-302996.78125,11608.6025390625,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.7292335,2942.6410857,18543.455078125,-303020.375,6956.4892578125,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.7604775,2942.6728117,909.8948364257812,-302924.34375,1747.6383056640625,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.7606552,2942.6728197,-675.827392578125,-302903.875,3141.850830078125,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.7607112,2942.6728233,16505.78125,-302880.53125,9135.515625,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.7634575,2942.6764581,26125.79296875,-303004.375,11611.8212890625,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.7637637,2942.6764745,18575.015625,-303031.8125,6979.82421875,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.763879,2942.6764882,906.407958984375,-302937.0625,1747.7276611328125,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
1747509470.7683961,2942.6804401,-802.964111328125,-302916.03125,3110.558349609375,-750000.125,-750000.125,-750000.125,-750000.125,-750000.125
